tweet_id,timestamp,source_x,text,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,favorite_count,retweet_count,followers_count,source_y,retweeted_status,url,jpg_url,img_num,prediction
799063482566066176,2016-11-17 01:35:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,"https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1",11,10,Mister,,8015,2454,8947752,Twitter for iPhone,Original tweet,https://t.co/BXJFKOVnJm,https://pbs.twimg.com/media/CWza7kpWcAAdYLc.jpg,1,pug
798933969379225600,2016-11-16 17:01:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",12,10,Iroh,,12951,4400,8947752,Twitter for iPhone,Original tweet,https://t.co/KJAKO2kXsL,https://pbs.twimg.com/media/CW3v1KxW8AAIOuy.jpg,1,toy_poodle
798925684722855936,2016-11-16 16:28:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,https://twitter.com/dog_rates/status/798925684722855936/photo/1,11,10,Shadow,,7449,1429,8947752,Twitter for iPhone,Original tweet,https://t.co/XzX91DfYVV,https://pbs.twimg.com/media/CW37xZbUoAAUXe5.jpg,1,Maltese_dog
798705661114773508,2016-11-16 01:54:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dog_rates: Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://…",https://twitter.com/dog_rates/status/740676976021798912/photo/1,11,10,Baloo,pupper,0,6568,8947752,Twitter for iPhone,This is a retweet,This is a retweet,https://pbs.twimg.com/media/CW4UtmYWsAAEjqA.jpg,1,None
798701998996647937,2016-11-16 01:39:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t…,https://twitter.com/dog_rates/status/718631497683582976/photo/1,10,10,None,,0,7673,8948102,Twitter for iPhone,This is a retweet,This is a retweet,https://pbs.twimg.com/media/CW4b-GUWYAAa8QO.jpg,1,Chihuahua
798697898615730177,2016-11-16 01:23:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,"https://twitter.com/dog_rates/status/712809025985978368/photo/1,https://twitter.com/dog_rates/status/712809025985978368/photo/1",10,10,Stubert,,0,6453,8947752,Twitter for iPhone,This is a retweet,This is a retweet,https://pbs.twimg.com/media/CW4q7jDWkAA2y8g.jpg,1,None
798694562394996736,2016-11-16 01:09:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dog_rates: I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL","https://twitter.com/dog_rates/status/701214700881756160/photo/1,https://twitter.com/dog_rates/status/701214700881756160/photo/1",12,10,None,,0,4889,8948102,Twitter for iPhone,This is a retweet,This is a retweet,https://pbs.twimg.com/media/CW4tL1vWcAIw1dw.jpg,1,dalmatian
798686750113755136,2016-11-16 00:38:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dog_rates: Say hello to Jack (pronounced ""Kevin""). He's a Virgo Episcopalian. Can summon rainbows. 11/10 magical as hell https://t.co/Y…",https://twitter.com/dog_rates/status/683391852557561860/photo/1,11,10,Jack,,0,2306,8948102,Twitter for iPhone,This is a retweet,This is a retweet,https://pbs.twimg.com/media/CW7bkW6WQAAksgB.jpg,1,boxer
798682547630837760,2016-11-16 00:22:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: Here we see a rare pouched pupper. Ample storage space. Looks alert. Jumps at random. Kicked open that door. 8/10 https://t.…,https://twitter.com/dog_rates/status/676936541936185344/photo/1,8,10,None,pupper,0,4688,8947752,Twitter for iPhone,This is a retweet,This is a retweet,https://pbs.twimg.com/media/CW7iddWUsAElUC0.jpg,1,None
798673117451325440,2016-11-15 23:44:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dog_rates: I shall call him squishy and he shall be mine, and he shall be my squishy. 13/10 https://t.co/WId5lxNdPH","https://twitter.com/dog_rates/status/675501075957489664/photo/1,https://twitter.com/dog_rates/status/675501075957489664/photo/1",13,10,None,,0,5500,8947752,Twitter for iPhone,This is a retweet,This is a retweet,https://pbs.twimg.com/media/CW7oelWWcAAhyzz.jpg,1,French_bulldog
798665375516884993,2016-11-15 23:13:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable https://t.co/eqmkr2gmPH,"https://twitter.com/dog_rates/status/671896809300709376/photo/1,https://twitter.com/dog_rates/status/671896809300709376/photo/1",10,10,Lola,,0,3869,8948102,Twitter for iPhone,This is a retweet,This is a retweet,https://pbs.twimg.com/media/CW8OYajUMAAPRoF.jpg,1,bloodhound
798644042770751489,2016-11-15 21:49:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Paull. He just stubbed his toe. 10/10 deep breaths Paull https://t.co/J5Mqn8VeYq,"https://twitter.com/dog_rates/status/670444955656130560/photo/1,https://twitter.com/dog_rates/status/670444955656130560/photo/1",10,10,Paull,,0,1832,8947752,Twitter for iPhone,This is a retweet,This is a retweet,https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg,3,Chihuahua
798628517273620480,2016-11-15 20:47:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This a Norwegian Pewterschmidt named Tickles. Ears for days. 12/10 I care deeply for Tickles https://t.co/0aDF62KVP7,"https://twitter.com/dog_rates/status/667509364010450944/photo/1,https://twitter.com/dog_rates/status/667509364010450944/photo/1",12,10,None,,0,1959,8947752,Twitter for iPhone,This is a retweet,This is a retweet,https://pbs.twimg.com/media/CW9K9VeVAAE0j-x.jpg,1,Airedale
798585098161549313,2016-11-15 17:54:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him. 10/10 https://t.…,https://twitter.com/dog_rates/status/667182792070062081/photo/1,10,10,Timison,,0,5609,8947752,Twitter for iPhone,This is a retweet,This is a retweet,https://pbs.twimg.com/media/CW9UQ7oWkAAErmU.jpg,1,None
798576900688019456,2016-11-15 17:22:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: Not familiar with this breed. No tail (weird). Only 2 legs. Doesn't bark. Surprisingly quick. Shits eggs. 1/10 https://t.co/…,https://twitter.com/dog_rates/status/666104133288665088/photo/1,1,10,None,,0,5769,8947752,Twitter for iPhone,This is a retweet,This is a retweet,https://pbs.twimg.com/media/CW9a_h1WwAApmAy.jpg,1,EntleBucher
798340744599797760,2016-11-15 01:44:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,"https://twitter.com/dog_rates/status/771770456517009408/photo/1,https://twitter.com/dog_rates/status/771770456517009408/photo/1",11,10,Davey,,0,3287,8947752,Twitter for iPhone,This is a retweet,This is a retweet,https://pbs.twimg.com/media/CW9olDsUsAA0XSf.jpg,1,None
798209839306514432,2016-11-14 17:03:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,https://twitter.com/dog_rates/status/798209839306514432/photo/1,13,10,Cooper,,10320,2526,8947752,Twitter for iPhone,Original tweet,https://t.co/jG1PAFkB81,https://pbs.twimg.com/media/CW-ZRC_WQAAyFrL.jpg,1,Samoyed
797971864723324932,2016-11-14 01:18:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",12,10,None,pupper,11462,3068,8948102,Twitter for iPhone,Original tweet,https://t.co/GRWPgNKt2z,https://pbs.twimg.com/media/CW-dU34WQAANBGy.jpg,1,None
797545162159308800,2016-11-12 21:02:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,"https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1",12,10,Cassie,,14415,4822,8947752,Twitter for iPhone,Original tweet,https://t.co/Ia19irLwyB,https://pbs.twimg.com/media/CXAiiHUWkAIN_28.jpg,3,None
797236660651966464,2016-11-12 00:36:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",12,10,Pancake,,19726,6478,8947752,Twitter for iPhone,Original tweet,https://t.co/6kqsAjJNhi,https://pbs.twimg.com/media/CW-loUBWYAAn2Cb.jpg,1,golden_retriever
797165961484890113,2016-11-11 19:55:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@JODYHiGHROLLER it may be an 11/10 but what do I know 😉,,11,10,None,,223,26,8947752,Twitter for iPhone,Original tweet,😉,https://pbs.twimg.com/media/CXBBurSWMAELewi.jpg,1,pug
796904159865868288,2016-11-11 02:35:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible https:/…,"https://twitter.com/dog_rates/status/687317306314240000/photo/1,https://twitter.com/dog_rates/status/687317306314240000/photo/1",11,10,Tyrone,,0,8809,8948102,Twitter for iPhone,This is a retweet,This is a retweet,https://pbs.twimg.com/media/CXBPbVtWAAA2Vus.jpg,1,Maltese_dog
796865951799083009,2016-11-11 00:03:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,https://twitter.com/dog_rates/status/796865951799083009/photo/1,12,10,Tyr,,7608,1894,8947752,Twitter for iPhone,Original tweet,https://t.co/Jgnuiyvq06,https://pbs.twimg.com/media/CXBdJxLUsAAWql2.jpg,1,miniature_poodle
796759840936919040,2016-11-10 17:02:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1",11,10,Romeo,,11689,2996,8947752,Twitter for iPhone,Original tweet,https://t.co/6hx7ur6sNI,https://pbs.twimg.com/media/CXBq6RPWkAAaNuU.jpg,1,bluetick
796563435802726400,2016-11-10 04:01:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5d…,https://twitter.com/dog_rates/status/780931614150983680/photo/1,13,10,None,puppo,0,7150,8947752,Twitter for iPhone,This is a retweet,This is a retweet,https://pbs.twimg.com/media/CXB4nWnWEAAhLTX.jpg,1,None
796484825502875648,2016-11-09 22:49:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,https://twitter.com/dog_rates/status/796484825502875648/photo/1,12,10,None,doggo,7495,1732,8947752,Twitter for iPhone,Original tweet,https://t.co/bvkkqOjNDV,https://pbs.twimg.com/media/CXCGVXyWsAAAVHE.jpg,1,Brittany_spaniel
796387464403357696,2016-11-09 16:22:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,"https://twitter.com/dog_rates/status/796387464403357696/photo/1,https://twitter.com/dog_rates/status/796387464403357696/photo/1",12,10,Snicku,,10887,4086,8947752,Twitter for iPhone,Original tweet,https://t.co/CE3SrCv6L3,https://pbs.twimg.com/media/CXCUYcRW8AAObYM.jpg,1,None
796177847564038144,2016-11-09 02:29:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",11,10,Ruby,,0,14096,8948102,Twitter for iPhone,This is a retweet,This is a retweet,https://pbs.twimg.com/media/CXCh0QZW8AALdXm.jpg,1,None
796149749086875649,2016-11-09 00:37:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",11,10,Ruby,,31934,14096,8947752,Twitter for iPhone,Original tweet,https://t.co/y5KarNXWXt,https://pbs.twimg.com/ext_tw_video_thumb/680440290977693696/pu/img/B900g7b-n-zhnwi5.jpg,1,None
796125600683540480,2016-11-08 23:01:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#ImWithThor 13/10
https://t.co/a18mzkhTf6",https://twitter.com/king5seattle/status/796123679771897856,13,10,None,,4923,1783,8947752,Twitter for iPhone,Original tweet,https://t.co/a18mzkhTf6,https://pbs.twimg.com/media/CXGGlzvWYAArPfk.jpg,1,Lakeland_terrier
796116448414461957,2016-11-08 22:25:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,https://twitter.com/dog_rates/status/796116448414461957/photo/1,11,10,None,,9001,2383,8947752,Twitter for iPhone,Original tweet,https://t.co/7i0bDMbrVN,https://pbs.twimg.com/media/CXGaVxOWAAADjhF.jpg,1,kuvasz
796080075804475393,2016-11-08 20:00:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,https://twitter.com/dog_rates/status/796080075804475393/photo/1,12,10,Yogi,,8373,2280,8948102,Twitter for iPhone,Original tweet,https://t.co/opoXKxmfFm,https://pbs.twimg.com/media/CXGdG0aWcAEbOO1.jpg,1,Chihuahua
796031486298386433,2016-11-08 16:47:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,https://twitter.com/dog_rates/status/796031486298386433/photo/1,13,10,Daisy,,10693,3668,8948102,Twitter for iPhone,Original tweet,https://t.co/PbgvuD0qIL,https://pbs.twimg.com/media/CXHrcFYWcAEE5_L.jpg,1,None
795464331001561088,2016-11-07 03:14:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,https://twitter.com/dog_rates/status/795464331001561088/video/1,13,10,None,doggo,48991,23270,8947752,Twitter for iPhone,Original tweet,https://t.co/gBUDjdEcqz,https://pbs.twimg.com/media/CXICiB9UwAE1sKY.jpg,1,French_bulldog
795400264262053889,2016-11-06 22:59:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,"https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1",12,10,Brody,,9929,2828,8947752,Twitter for iPhone,Original tweet,https://t.co/2H4MfOGlpQ,https://pbs.twimg.com/media/CXKuiyHUEAAMAGa.jpg,1,None
795076730285391872,2016-11-06 01:33:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,"https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1",11,10,Bailey,,16023,5376,8948102,Twitter for iPhone,Original tweet,https://t.co/ivPWhspN3E,https://pbs.twimg.com/media/CXKxkseW8AAjAMY.jpg,1,pug
794983741416415232,2016-11-05 19:24:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1",12,10,Rizzy,,0,3334,8947752,Twitter for iPhone,This is a retweet,This is a retweet,https://pbs.twimg.com/media/CXLREjOW8AElfk6.jpg,3,Pembroke
794926597468000259,2016-11-05 15:37:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,https://twitter.com/dog_rates/status/794926597468000259/photo/1,12,10,Mack,,10123,2287,8947752,Twitter for iPhone,Original tweet,https://t.co/XRPvTPF0VH,https://pbs.twimg.com/media/CXMBhXfWEAA4mMI.jpg,1,Shetland_sheepdog
794355576146903043,2016-11-04 01:48:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,"https://twitter.com/dog_rates/status/788765914992902144/photo/1,https://twitter.com/dog_rates/status/788765914992902144/photo/1",12,10,Butter,,0,10149,8947752,Twitter for iPhone,This is a retweet,This is a retweet,https://pbs.twimg.com/media/CXMXKKHUMAA1QN3.jpg,1,Pomeranian
794332329137291264,2016-11-04 00:15:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,https://twitter.com/dog_rates/status/794332329137291264/photo/1,12,10,Nimbus,,9516,2649,8947752,Twitter for iPhone,Original tweet,https://t.co/yF6kcAT3gx,https://pbs.twimg.com/media/CXMqwIQWcAA2iE0.jpg,1,Labrador_retriever
794205286408003585,2016-11-03 15:51:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,"https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1",14,10,Laika,pupper,9143,3284,8948102,Twitter for iPhone,Original tweet,https://t.co/6vnu1aYjbU,https://pbs.twimg.com/media/CXMvio7WQAAPZJj.jpg,1,soft-coated_wheaten_terrier
793962221541933056,2016-11-02 23:45:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",12,10,Maximus,,16647,4832,8948102,Twitter for iPhone,Original tweet,https://t.co/xIfrsMNLBR,https://pbs.twimg.com/media/CXNAsm6WsAEST9R.jpg,2,None
793845145112371200,2016-11-02 16:00:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,https://twitter.com/dog_rates/status/793845145112371200/photo/1,13,10,Clark,,9139,1834,8947752,Twitter for iPhone,Original tweet,https://t.co/2Xo19aPrG5,https://pbs.twimg.com/media/CXNLU6wWkAE0OkJ.jpg,1,pug
793614319594401792,2016-11-02 00:42:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @dog_rates: When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,"https://twitter.com/dog_rates/status/791672322847637504/photo/1,https://twitter.com/dog_rates/status/791672322847637504/photo/1",13,10,None,,0,3098,8948102,Twitter for iPhone,This is a retweet,This is a retweet,https://pbs.twimg.com/media/CXQV03pWYAAVniz.jpg,1,Pomeranian
793601777308463104,2016-11-01 23:53:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,https://twitter.com/dog_rates/status/793601777308463104/photo/1,12,10,Dobby,,7897,1597,8947752,Twitter for iPhone,Original tweet,https://t.co/LhzPWv6rTv,https://pbs.twimg.com/media/CXQ4EwQWwAEVaUf.jpg,1,Irish_setter
793500921481273345,2016-11-01 17:12:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",12,10,Fiona,,10562,2348,8948103,Twitter for iPhone,Original tweet,https://t.co/aF5MmpvPqN,https://pbs.twimg.com/media/CXRCXesVAAArSXt.jpg,1,None
793286476301799424,2016-11-01 03:00:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,"https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1",13,10,Moreton,,24349,9050,8947753,Twitter for iPhone,Original tweet,https://t.co/rLHGx3VAF3,https://pbs.twimg.com/media/CXRTw_5WMAAUDVp.jpg,1,Tibetan_terrier
793271401113350145,2016-11-01 02:00:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,https://twitter.com/dog_rates/status/793271401113350145/photo/1,12,10,Dave,,8609,2366,8947753,Twitter for iPhone,Original tweet,https://t.co/NA1VR1PkjD,https://pbs.twimg.com/media/CXRmDfWWMAADCdc.jpg,1,Saint_Bernard
793256262322548741,2016-11-01 01:00:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,https://twitter.com/dog_rates/status/793256262322548741/photo/1,12,10,None,,19782,8245,8947753,Twitter for iPhone,Original tweet,https://t.co/BNy9IIJMb0,https://pbs.twimg.com/media/CXR0WJ_W8AMd_O8.jpg,1,Lhasa
793241302385262592,2016-11-01 00:00:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,https://twitter.com/dog_rates/status/793241302385262592/photo/1,13,10,Tucker,,10407,3255,8947753,Twitter for iPhone,Original tweet,https://t.co/Ap477GhwXt,https://pbs.twimg.com/media/CXR44l9WcAAcG_N.jpg,1,None
793226087023144960,2016-10-31 23:00:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj","https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1",11,10,Juno,,9699,2848,8948103,Twitter for iPhone,Original tweet,https://t.co/K4dvelOMsM,https://pbs.twimg.com/media/CXSJGAQUQAAoG9Q.jpg,1,Samoyed
793210959003287553,2016-10-31 22:00:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,https://twitter.com/dog_rates/status/793210959003287553/photo/1,10,10,Maude,,8835,2759,8947753,Twitter for iPhone,Original tweet,https://t.co/etL8FHBrh8,https://pbs.twimg.com/media/CXSanNkWkAAqR9M.jpg,1,None
793195938047070209,2016-10-31 21:00:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",12,10,Lily,puppo,15092,5553,8948103,Twitter for iPhone,Original tweet,https://t.co/YSi6K1firY,https://pbs.twimg.com/media/CXVBtX_WwAEuqbP.jpg,1,Norfolk_terrier
